master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
60190,PR_20110612_034931_737_LC16,PR_20110612_034931_737_LC16,1307850571.97,52,auv_sirius_stereo_left,70871,PR_20110612_034931_737_RM16,PR_20110612_034931_737_RM16,1307850571.979,55,auv_sirius_stereo_right
60191,PR_20110612_042155_837_LC16,PR_20110612_042155_837_LC16,1307852516.017,52,auv_sirius_stereo_left,70872,PR_20110612_042155_837_RM16,PR_20110612_042155_837_RM16,1307852516.003,55,auv_sirius_stereo_right
60192,PR_20110612_040331_780_LC16,PR_20110612_040331_780_LC16,1307851412.092,52,auv_sirius_stereo_left,70873,PR_20110612_040331_780_RM16,PR_20110612_040331_780_RM16,1307851412.105,55,auv_sirius_stereo_right
60193,PR_20110612_040116_780_LC16,PR_20110612_040116_780_LC16,1307851277.105,52,auv_sirius_stereo_left,70874,PR_20110612_040116_780_RM16,PR_20110612_040116_780_RM16,1307851277.118,55,auv_sirius_stereo_right
60194,PR_20110612_041722_817_LC16,PR_20110612_041722_817_LC16,1307852243.158,52,auv_sirius_stereo_left,70875,PR_20110612_041722_817_RM16,PR_20110612_041722_817_RM16,1307852243.141,55,auv_sirius_stereo_right
60195,PR_20110612_035652_766_LC16,PR_20110612_035652_766_LC16,1307851013.027,52,auv_sirius_stereo_left,70876,PR_20110612_035652_766_RM16,PR_20110612_035652_766_RM16,1307851013.038,55,auv_sirius_stereo_right
60196,PR_20110612_041507_817_LC16,PR_20110612_041507_817_LC16,1307852108.101,52,auv_sirius_stereo_left,70877,PR_20110612_041507_817_RM16,PR_20110612_041507_817_RM16,1307852108.114,55,auv_sirius_stereo_right
60197,PR_20110612_035643_760_LC16,PR_20110612_035643_760_LC16,1307851004.01,52,auv_sirius_stereo_left,70878,PR_20110612_035643_760_RM16,PR_20110612_035643_760_RM16,1307851003.997,55,auv_sirius_stereo_right
60198,PR_20110612_041043_803_LC16,PR_20110612_041043_803_LC16,1307851843.915,52,auv_sirius_stereo_left,70879,PR_20110612_041043_803_RM16,PR_20110612_041043_803_RM16,1307851843.929,55,auv_sirius_stereo_right
60199,PR_20110612_041059_804_LC16,PR_20110612_041059_804_LC16,1307851860.156,52,auv_sirius_stereo_left,70880,PR_20110612_041059_804_RM16,PR_20110612_041059_804_RM16,1307851860.144,55,auv_sirius_stereo_right
60200,PR_20110612_040828_803_LC16,PR_20110612_040828_803_LC16,1307851709.077,52,auv_sirius_stereo_left,70881,PR_20110612_040828_803_RM16,PR_20110612_040828_803_RM16,1307851709.089,55,auv_sirius_stereo_right
60201,PR_20110612_035004_746_LC16,PR_20110612_035004_746_LC16,1307850604.987,52,auv_sirius_stereo_left,70882,PR_20110612_035004_746_RM16,PR_20110612_035004_746_RM16,1307850604.976,55,auv_sirius_stereo_right
60202,PR_20110612_042228_846_LC16,PR_20110612_042228_846_LC16,1307852549.043,52,auv_sirius_stereo_left,70883,PR_20110612_042228_846_RM16,PR_20110612_042228_846_RM16,1307852549.057,55,auv_sirius_stereo_right
60203,PR_20110612_040404_789_LC16,PR_20110612_040404_789_LC16,1307851445.058,52,auv_sirius_stereo_left,70884,PR_20110612_040404_789_RM16,PR_20110612_040404_789_RM16,1307851445.045,55,auv_sirius_stereo_right
60204,PR_20110612_034733_744_LC16,PR_20110612_034733_744_LC16,1307850454.061,52,auv_sirius_stereo_left,70885,PR_20110612_034733_744_RM16,PR_20110612_034733_744_RM16,1307850454.047,55,auv_sirius_stereo_right
