master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
21326,PR_20120501_072251_368_LC16,PR_20120501_072251_368_LC16,1335856971.545,26,auv_sirius_stereo_left,31499,PR_20120501_072251_369_RM16,PR_20120501_072251_369_RM16,1335856971.563,30,auv_sirius_stereo_right
21327,PR_20120501_073655_195_LC16,PR_20120501_073655_195_LC16,1335857815.363,26,auv_sirius_stereo_left,31500,PR_20120501_073655_196_RM16,PR_20120501_073655_196_RM16,1335857815.381,30,auv_sirius_stereo_right
21328,PR_20120501_072020_219_LC16,PR_20120501_072020_219_LC16,1335856820.407,26,auv_sirius_stereo_left,31501,PR_20120501_072020_219_RM16,PR_20120501_072020_219_RM16,1335856820.388,30,auv_sirius_stereo_right
21329,PR_20120501_073424_047_LC16,PR_20120501_073424_047_LC16,1335857664.222,26,auv_sirius_stereo_left,31502,PR_20120501_073424_048_RM16,PR_20120501_073424_048_RM16,1335857664.238,30,auv_sirius_stereo_right
21330,PR_20120501_071554_959_LC16,PR_20120501_071554_959_LC16,1335856555.15,26,auv_sirius_stereo_left,31503,PR_20120501_071554_961_RM16,PR_20120501_071554_961_RM16,1335856555.134,30,auv_sirius_stereo_right
21331,PR_20120501_073440_063_LC16,PR_20120501_073440_063_LC16,1335857680.255,26,auv_sirius_stereo_left,31504,PR_20120501_073440_064_RM16,PR_20120501_073440_064_RM16,1335857680.227,30,auv_sirius_stereo_right
21332,PR_20120501_071610_974_LC16,PR_20120501_071610_974_LC16,1335856571.141,26,auv_sirius_stereo_left,31505,PR_20120501_071610_976_RM16,PR_20120501_071610_976_RM16,1335856571.164,30,auv_sirius_stereo_right
21333,PR_20120501_072958_788_LC16,PR_20120501_072958_788_LC16,1335857398.953,26,auv_sirius_stereo_left,31506,PR_20120501_072958_789_RM16,PR_20120501_072958_789_RM16,1335857398.972,30,auv_sirius_stereo_right
21334,PR_20120501_075048_007_LC16,PR_20120501_075048_007_LC16,1335858648.196,26,auv_sirius_stereo_left,31507,PR_20120501_075048_008_RM16,PR_20120501_075048_008_RM16,1335858648.178,30,auv_sirius_stereo_right
21335,PR_20120501_073014_804_LC16,PR_20120501_073014_804_LC16,1335857414.974,26,auv_sirius_stereo_left,31508,PR_20120501_073014_805_RM16,PR_20120501_073014_805_RM16,1335857414.99,30,auv_sirius_stereo_right
21336,PR_20120501_072741_654_LC16,PR_20120501_072741_654_LC16,1335857261.825,26,auv_sirius_stereo_left,31509,PR_20120501_072741_655_RM16,PR_20120501_072741_655_RM16,1335857261.843,30,auv_sirius_stereo_right
21337,PR_20120501_074831_874_LC16,PR_20120501_074831_874_LC16,1335858512.046,26,auv_sirius_stereo_left,31510,PR_20120501_074831_875_RM16,PR_20120501_074831_875_RM16,1335858512.062,30,auv_sirius_stereo_right
21338,PR_20120501_074407_617_LC16,PR_20120501_074407_617_LC16,1335858247.783,26,auv_sirius_stereo_left,31511,PR_20120501_074407_617_RM16,PR_20120501_074407_617_RM16,1335858247.801,30,auv_sirius_stereo_right
21339,PR_20120501_074136_469_LC16,PR_20120501_074136_469_LC16,1335858096.643,26,auv_sirius_stereo_left,31512,PR_20120501_074136_470_RM16,PR_20120501_074136_470_RM16,1335858096.657,30,auv_sirius_stereo_right
21340,PR_20120501_073712_212_LC16,PR_20120501_073712_212_LC16,1335857832.378,26,auv_sirius_stereo_left,31513,PR_20120501_073712_212_RM16,PR_20120501_073712_212_RM16,1335857832.399,30,auv_sirius_stereo_right
21341,PR_20120501_073728_227_LC16,PR_20120501_073728_227_LC16,1335857848.397,26,auv_sirius_stereo_left,31514,PR_20120501_073728_228_RM16,PR_20120501_073728_228_RM16,1335857848.413,30,auv_sirius_stereo_right
21342,PR_20120501_071900_140_LC16,PR_20120501_071900_140_LC16,1335856740.305,26,auv_sirius_stereo_left,31515,PR_20120501_071900_140_RM16,PR_20120501_071900_140_RM16,1335856740.328,30,auv_sirius_stereo_right
21343,PR_20120501_075130_048_LC16,PR_20120501_075130_048_LC16,1335858690.238,26,auv_sirius_stereo_left,31516,PR_20120501_075130_048_RM16,PR_20120501_075130_048_RM16,1335858690.218,30,auv_sirius_stereo_right
21344,PR_20120501_073457_079_LC16,PR_20120501_073457_079_LC16,1335857697.267,26,auv_sirius_stereo_left,31517,PR_20120501_073457_080_RM16,PR_20120501_073457_080_RM16,1335857697.25,30,auv_sirius_stereo_right
